1376;6588;47;;It's good to see you doing the rounds.&Welcome.;E' bello vederti in giro. Benvenuto.;;
4256;20488;89;;Now I join the rest of Gallia in asking you&all to go out there and fight for our future.;Ora mi unisco al resto della Gallia nel chiedere a tutti&voi di scendere in campo e combattere per il nostro futuro.;;
4272;20584;87;;Unlike the rest of Gallia, I've seen what&you soldiers can do. I will be sleeping easy.;A differenza del resto della Gallia, ho visto cosa sapete&fare voi soldati. Dormiro' sonni tranquilli.;;
4288;20676;60;;All glory be to Gallia!&May the Valkyrur keep you, soldiers!;Tutta la gloria alla Gallia! E che le Valchirie vi&proteggano, soldati!;;
4304;20744;86;;And know that if you do lose out there,&I'll be waitin' here to kick your sorry tails!;E sappi che se dovessi perdere, io saro' qui ad aspettarti&per darti una bella lezione!;;
4320;20836;79;;You soldiers have no more business here.&Get out there and make some headlines.;Voi soldati non avete piu' niente a che fare qui. Uscite e&fate notizia.;;
4336;20920;73;;What, are you pansies missin' me?&Here to train for old times' sake? Eh?!;Cosa, vi manco, femminucce? E siete qui per allenarvi in&memoria dei vecchi tempi? Eh?!;;
4352;21000;90;;I hear good things, soldiers! Very good things!&Keep fightin' the good fight. I'll see ya!;Ho sentito cose belle, soldati! Ottime cose! E continuate&a combattere la buona battaglia. Ci vediamo!;;
4368;21096;36;;Train all you want! I got allll day!;Allenati quanto vuoi! Ho tutto il giorno!;;
4384;21140;34;;Bite the bullet! No pain, no gain!;Stringi forte il pugno! Niente dolore, niente guadagno!;;
4400;21180;44;;I got no use for tears! Sweat, sweat, sweat!;Non ho bisogno delle lacrime! Sudore, sudore, sudore!;;
4416;21232;43;;You're better than this! Push those limits!;Sei meglio di cosi! Supera quei limiti!;;
4432;21280;53;;Good work, maggots!&You're one level closer to human!;Bel lavoro, vermi! Siete un passo piu' vicini all'essere&umano!;;
4448;21340;70;;Looks like that session beat a new potential&out of the shocktroopers!;Sembra che quella sessione abbia battuto un nuovo&potenziale tra gli Shocktroopers!;;
4464;21416;63;;Looks like that session beat a new potential&out of the scouts!;Sembra che quella sessione abbia battuto un nuovo&potenziale tra gli scout!;;
4480;21484;64;;Looks like that session beat a new potential&out of the lancers!;Sembra che quella sessione abbia battuto un nuovo&potenziale dei Lancieri!;;
4496;21556;66;;Looks like that session beat a new potential&out of the engineers!;Sembra che quella sessione abbia dato il via a un nuovo&potenziale per gli ingegneri!;;
4512;21628;64;;Looks like that session beat a new potential&out of the snipers!;Sembra che quella sessione abbia battuto un nuovo&potenziale tra i cecchini!;;
4528;21700;60;;Congratulations, shocktroopers!&As of today, you are Elites!;Congratulazioni, soldati d'assalto! Da oggi siete Elite!;;
4544;21768;39;;That means clearance for flamethrowers!;Cio' significa che > consentito l'uso dei lanciafiamme!;;
4560;21812;53;;Congratulations, scouts!&As of today, you are Elites!;Congratulazioni, scout! Da oggi siete Elite!;;
4576;21872;40;;That means clearance for rifle grenades!;Cio' significa che > consentito l'uso delle granate da&fucile!;;
4592;21920;54;;Congratulations, lancers!&As of today, you are Elites!;Congratulazioni, lancieri! Da oggi siete Elite!;;
4608;21980;56;;Congratulations, engineers!&As of today, you are Elites!;Congratulazioni, ingegneri! Da oggi siete Elite!;;
4624;22044;40;;That means clearance for rifle grenades!;Cio' significa che > consentito l'uso delle granate da&fucile!;;
4640;22092;54;;Congratulations, snipers!&As of today, you are Elites!;Congratulazioni, cecchini! Da oggi siete Elite!;;
4656;22152;76;;Okay, you've earned clearance for a new order!&Put it to good use out there!;Bene, hai ottenuto l'autorizzazione per un nuovo ordine!&Mettila a frutto!;;
4672;22236;43;;Welcome to R&D, man.&What can I do you for?;Benvenuto in R&S, amico. Cosa posso fare per te?;;
4688;22284;70;;Huh? Wait, I know that insignia!&You're Lieutenant Gunther, aren't ya?;Cosa? Aspetta, conosco quell'insegna! E tu sei il tenente&Gunther, non > vero?;;
4704;22360;79;;I knew it! Man, I've heard about you!&That evacuation at Bruhl was just... WOW!;Lo sapevo! Cavolo, ho sentito parlare di&te!&Quell'evacuazione a Bruhl > stata semplicemente... WOW!;;
4720;22444;74;;Protecting a tiny life in the middle of&all that slaughter... Man... MAN! ;Proteggere una piccola vita in mezzo a tutto quel&massacro... Cavolo... CAVOLO!;;
4736;22524;74;;Lieutenant, you're good people!&You get all my respect and then some, bro!;Tenente, siete delle brave persone! E avete tutto il mio&rispetto e anche di piu', fratello!;;
4752;22604;71;;What's going on, Leon?&I could hear you from clear across the hangar...;Cosa sta succedendo, Leon? Ti sentivo dall'altra parte&dell'hangar...;;
4768;22680;65;;Oh! KC, check it out!&It's Lieutenant Gunther! He's the MAN, man!;Oh! KC, guarda! E' il tenente Gunther! E' l'UOMO, amico!;;
4784;22752;76;;Ha ha! Sorry about him, Lieutenant.&He's like this all the time, I'm afraid.;Ah ah! Mi dispiace per lui, Tenente. E' sempre cosi, temo.;;
4800;22836;77;;But where are my manners? I'm Kreis Czherny.&I'm training here as a mechanic.;Ma dove sono le mie buone maniere? Sono Kreis Czherny e mi&sto formando qui come meccanico.;;
4816;22920;71;;Oh! Oh! And I'm Leon Schmidt, but just call me Leon, bro!&I'm your boy!;Oh! Oh! E io sono Leon Schmidt, ma chiamami semplicemente&Leon, amico! E sono il tuo ragazzo!;;
4832;22996;58;;So, Lieutenant Gunther, what brings you down to R&D today?;Quindi, tenente Gunther, cosa la spinge oggi a lavorare&nel settore R&S?;;
4848;23060;78;;We do work here on weapons development,&making upgraded weapons and equipment.;Qui lavoriamo allo sviluppo di armi e alla realizzazione&di armi ed equipaggiamenti migliorati.;;
4864;23144;73;;And that includes rifles and machine guns.&We can even soup up your tank!;E questo include fucili e mitragliatrici. Possiamo persino&potenziare il tuo carro armato!;;
4880;23224;44;;Of course, research expenses aren't cheap...;Naturalmente, le spese per la ricerca non sono&economiche...;;
4896;23276;83;;With rifles and other firearms,&we'll mass-produce new models as they're developed.;Con fucili e altre armi da fuoco,&produrremo in serie i nuovi modelli man mano che saranno sviluppati.;;
4912;23364;78;;You won't have to worry about making&enough for your squad. We'll outfit them.;Non dovrai preoccuparti di fare abbastanza per la tua&squadra. Noi li equipaggeremo.;;
4928;23448;71;;For tanks, you can upgrade the baseline&performance of the body itself,;Per i carri armati, puoi migliorare la linea di base e le&prestazioni del corpo stesso,;;
4944;23524;69;;or develop optional parts that you can add&on to tweak out its specs!;oppure sviluppa parti opzionali che puoi aggiungere per&migliorarne le specifiche!;;
4960;23600;82;;Right, you can choose which optional parts&you want in the Tank Equipment section.;Giusto, puoi scegliere quali parti opzionali desideri&nella sezione Equipaggiamento del carro armato.;;
4976;23688;82;;Come in any time and make adjustments based&on the needs of the operation at hand.;Intervenite in qualsiasi momento e apportate modifiche in&base alle esigenze dell'operazione in questione.;;
4992;23776;28;;Well, sir? Was that helpful?;Bene, signore? E' stato utile?;;
5008;23812;88;;We're working here around the clock to make&possible tomorrow what's out of reach today.;Lavoriamo 24 ore su 24 per rendere possibile domani cio'&che oggi > irraggiungibile.;;
5024;23908;86;;Come again a little later. We'll do our best&to have something useful for you by then.;Tornate un po' piu' tardi. Faremo del nostro meglio per&avere qualcosa di utile per voi entro allora.;;
5040;24000;83;;Yeah, you'd better come back soon, bro!&I am all fired up to work on stuff for you!;Si, faresti meglio a tornare presto, amico! E io non vedo&l'ora di lavorare su qualcosa per te!;;
5056;24088;64;;Welkin, bro! I'm stoked you're here, man!&What can I do you for?;Ciao, fratello! Sono felice che tu sia qui, amico! Cosa&posso fare per te?;;
5072;24160;35;;Sorry, bro... Just not there yet...;Scusa, fratello... Non ci sono ancora arrivato...;;
5088;24200;26;;Here ya go, bro! All done!;Ecco qua, fratello! Tutto fatto!;;
5104;24232;41;;Phew, it's done! This one's perfect, bro!;Uff, > fatto! Questo > perfetto, fratello!;;
5120;24280;31;;All set for ya, bro! It's done!;Tutto pronto per te, fratello! Fatto!;;
5136;24316;42;;Come back again soon, bro!&I mean it, man!;Torna presto, amico! E lo dico sul serio, amico!;;
5152;24364;768;; &          About Outfitting Tanks& &Development work on tanks happens in the&form of body enhancements, tread and weak&point improvements, and attack support.&Body enhancements mostly reinforce the gun&barrel and body armor to improve its base&stats.&Tanks will automatically be given&the best body type you have developed.& &You decide whether to favor attack or&defense, and altering body types gives your&tank a different outward appearance.&Improvements to the treads and weak point&and attack support take the form of parts&that can be added to tanks to enhance&their abilities.&Each part has a set size in blocks.& &You decide how to fill the 4x3&block storage capacity in the Edelweiss.& &Pick the optional parts that best fit your&own personal combat style.& ;&Informazioni sull'equipaggiamento dei carri armati&&Il lavoro di sviluppo sui carri armati avviene nel&forma di miglioramenti del corpo, battistrada e debole&miglioramenti dei punti e supporto degli attacchi.&I miglioramenti del corpo rinforzano principalmente la pistola&canna e armatura per migliorare la sua base&statistiche.&I carri armati saranno forniti automaticamente&il miglior tipo di corpo che hai sviluppato.&&Decidi tu se favorire l'attacco o&difesa e modificando i tipi di corpo fornisce il tuo&serbatoio un aspetto esteriore diverso.&Miglioramenti ai battistrada e punto debole&e il supporto all'attacco assumono la forma di parti&che puo' essere aggiunto ai carri armati per migliorare&le loro capacit=.&Ogni parte ha una dimensione definita in blocchi.&&Decidi tu come riempire il 4x3&capacit= di stoccaggio a blocchi nell'Edelweiss.&&Scegli le parti opzionali piu' adatte al tuo&il proprio stile di combattimento personale.&;;
5168;25140;34;;Heyyy, Lieutenant! Off duty today?;Ehiiii, Tenente! Oggi sei fuori servizio?;;
5184;25180;94;;Your timing's perfect! There's something I want to show you.&Won't take but a minute. Come on!;Il tuo tempismo > perfetto! C'> qualcosa che voglio&mostrarti. Non ci vorr= piu' di un minuto. Forza!;;
5200;25280;76;;Ta daaa! It's the Writing on the Wall,&written and published by yours truly!;Ta daaa! E' la Scrittura sul Muro, scritta e pubblicata dal&sottoscritto!;;
5216;25364;63;;Hmm? Why do this when I already have a radio news gig,&you say?;Hmm? Perch< fare questo quando ho gi= un incarico da&giornalista radiofonico, dici?;;
5232;25432;110;;Sure, I could leave it up to the print news guys, but&they're all lap dogs. The government censors everything.;Certo, potrei lasciarlo ai giornalisti della carta&stampata, ma&sono tutti cagnolini. Il governo censura tutto.;Bien sur, je pourrais laisser imprimer ca = la presse, mais&;ce sont tous des l>ches bottes.Le gouvernement censure tout.
5248;25548;114;;And not just a little cut here and there. In some cases,&they'll bend the harsh truth into candy-sweet propaganda.;E non solo un piccolo taglio qua e l=. In alcuni casi,&trasformeranno la dura verit= in una propaganda dolciastra.;Et pas seulement une petite coupure ici et l=. Dans certains;&cas, ils vont plier la dure v<rit< en propagande mielleuse.
5264;25668;91;;I'm sooo sick of it. I want to give my readers the truth!&That includes the bad stuff, too.;Ne sono cosi stufa. Voglio dire ai miei lettori la verit=!&E questo include anche le cose brutte.;Je suis tellement malade de cela. Je veux donner = mes&lecte;lecteurs la v<rit<! Cela inclut les mauvaises choses, aussi.
5280;25764;54;;So this is my brilliant plan! The Writing on the Wall.;Quindi questo > il mio piano geniale! La scrittura sul&muro.;Donc, c'est mon plan g<nial! Les Nouvelles sur le Mur.;Donc, c'est mon plan g<nial! Les Nouvelles sur le Mur.
5296;25824;106;;Some things are only possible in out-of-the-way spots&like this, out of sight from those government goons.;Alcune cose sono possibili solo in posti appartati, come&questo, lontano dagli occhi di quegli scagnozzi del governo.;Certaines choses ne sont possibles que dans des endroits =&l;s =&l'<cart, hors de vue des hommes de main du gouvernement.
5312;25936;84;;I'll keep this space filled with up-to-date,&absolutely factual info. No censorship!;Terro' questo spazio pieno di informazioni aggiornate e&assolutamente fattuali. Nessuna censura!;;
5328;26028;92;;And your exploits will feature heavily, I'm sure!&So yeah, come by and have a read sometime!;E le tue imprese saranno ampiamente pubblicizzate, ne sono certo!&Quindi si, passate a trovarci e date un'occhiata!;;
5344;26128;24;;And while you're here...;E mentre sei qui...;;
5360;26160;85;;I want to put a book out someday, right?&To put the truth in the hands of the people!;Un giorno vorrei pubblicare un libro, giusto? E mettere la&verit= nelle mani della gente!;;
5376;26252;94;;But I'm just a radio news grunt, you know?&I'll be paying for everything out of my own pocket.;Ma io sono solo un tizio che lavora in un notiziario&radiofonico, capisci? E paghero' tutto di tasca mia.;;
5392;26352;103;;Sooo, I figured I'd ask you. Think you could find it in&your wallet's heart to help a girl get started?;Allora, ho pensato di chiedertelo. Penso che potresti trovarlo in&il cuore del tuo portafoglio per aiutare una ragazza a iniziare?;;
5408;26460;74;;I'd make it worth your while! &You guys could feature in the book I write!;Ne varrebbe la pena! E potreste comparire nel libro che&scrivo!;;
5424;26540;91;;I still haven't decided what all I want to put in it,&but I promise it'll be all about you!;Non ho ancora deciso cosa voglio metterci dentro, ma ti&prometto che sar= tutto incentrato su di te!;;
5440;26636;64;;See this fat stack of notes?&I've got a ton of material already!;Vedete questa pila di appunti? Ho gi= un sacco di&materiale!;;
5456;26708;90;;So, how about it? Call it an investment in the future&rising star of authordom! Pleeease?!;Allora, che ne dite? Chiamatelo un investimento nel futuro &e nella stella nascente del mondo degli autori! Per favore?!;;
5472;26804;82;;I plan on putting out new editions periodically,&so drop by to check it out often.;Ho intenzione di pubblicare periodicamente nuove edizioni,&quindi passate a trovarmi spesso per dargli un'occhiata.;;
5488;26892;98;;Especially after you've made some headlines on the&battlefield. That's the perfect time to strike!;Soprattutto dopo aver fatto notizia sul campo di&battaglia. E' il momento perfetto per colpire!;;
5504;26996;92;;I'm counting on you out there, Welkin! &You need to keep me supplied with exciting material!;Conto su di te, Welkin! E devi tenermi rifornito di&materiale entusiasmante!;;
5520;27096;70;;Heyyy! Dropping by to read the Writing on the Wall?&That's a good man!;"Ehiiii! Passi a leggere ""La scrittura sul muro""? E questo&> un bravo uomo!";;
5536;27172;103;;Oh, and how about the new rising star of Squad 7, huh?&I've heard some wild stories! You must be proud.;Oh, e che mi dici della nuova stella nascente della Squadra 7?&Ho sentito delle storie incredibili! Devi esserne orgoglioso.;;
5552;27280;104;;I couldn't help but snipe 'em with a pop interview!&You'll have to read it once I get it all drafted up!;Non ho potuto fare a meno di criticarli con un'intervista pop!&Dovrai leggerlo non appena avro' finito di scrivere la bozza!;;
5568;27392;69;;So... Come to make a donation to the Get Ellet's Name&On A Book Fund?;Allora... vuoi fare una donazione al fondo Get Ellet's&Name&On A Book?;;
5584;27468;27;;Ha ha ha! Thanks a million!;Ah ah ah! Grazie mille!;;
5600;27500;35;;Ta dada daa!&I've got new material!;Ta dada daa!&Ho nuovo materiale!;;
5616;27540;78;;Come back and see the Writing on the Wall again soon!&I'll be waiting for you!;"Tornate presto a vedere di nuovo ""La Scrittura sul Muro""!&Vi aspetto!";;
5632;27624;363;;In an interview given on the 8th, a spokesman&for the central Gallian armed forces suggested&a massive anti-Imperial counterstrike brewing.&Should this come to pass, all eyes will be on&how a force that has thus far specialized in&retreat can stem the Imperial incursion that&claimed most of Gallia by last month's end&and now stands before the gates of Randgriz.;In un'intervista rilasciata l'8, un portavoce&per le forze armate centrali della Gallia suggerite&si sta preparando un massiccio contrattacco anti-imperiale.&Se cio' dovesse accadere, tutti gli occhi saranno puntati su&come una forza che finora si > specializzata in&la ritirata puo' arginare l'incursione imperiale che&ha rivendicato la maggior parte della Gallia entro la fine del mese scorso&e ora si trova davanti alle porte di Randgriz.;;
5648;27992;301;;It seems the militia will join the army proper&on this bid to free the capital from a siege,&a fear that has persisted for weeks now. Some&suggest that this move is due to the army's&desire to conserve its own manpower for combat&within the city's walls, a very real&possibility should this plan fail.;Sembra che la milizia si unir= all'esercito vero e proprio&in questo tentativo di liberare la capitale dall'assedio,&una paura che persiste ormai da settimane. Alcuni&suggeriscono che questa mossa sia dovuta all'esercito&desiderio di conservare la propria forza lavoro per il combattimento&all'interno delle mura della citt=, un vero e proprio&possibilit= qualora questo piano fallisse.;;
5664;28300;363;;The Empire-owned and run Tares news outlet&reported on the 6th that Imperial forces have&claimed the coastal Federation city of Valua.&If true, the Empire would now hold a supply&route for ragnite transit, greatly influencing&their standing in southern Europa. Unlike the&northern provinces, Europa's south lacks for&ragnite, meaning that supplies must be shipped;L'agenzia di stampa Tares, di propriet= e gestita dall'Impero&ha riferito il 6 che le forze imperiali hanno&rivendico' la citt= costiera di Valua, nella Federazione.&Se fosse vero, l'Impero ora avrebbe una scorta&percorso per il transito della ragnite, influenzando notevolmente&la loro posizione nell'Europa meridionale. A differenza del&province settentrionali, il sud dell'Europa > carente per&ragnite, il che significa che le forniture devono essere spedite;;
5680;28668;302;;in from elsewhere to sustain the Empire's&offensive. The Empire's hold on Europa's&southern coast means expansion of the conflict&to all areas of the continent is more likely&now than ever before. The Federation has yet&to issue a statement regarding the Empire's&alleged seizure of Valua at this time.;da altrove per sostenere l'Impero&offensivo. La presa dell'Impero su Europa&la costa meridionale significa espansione del conflitto&a tutte le aree del continente > piu' probabile&ora piu' che mai. La Federazione ha ancora&per rilasciare una dichiarazione riguardante l'Impero&presunto sequestro di Valua in quel periodo.;;
5696;28976;347;;Gallia's militia brings home the glory! As the&first operation in what is likely a full-scale&counteroffensive, the 3rd Regiment reclaimed&the Great Vasel Bridge, a vital trade artery,&after rousting the Empire's local defenses on&the 14th. This officially frees Randgriz from&the need to seal its walls.&Rather than assail the Empire's bridgehead;La milizia della Gallia porta a casa la gloria! Mentre il&prima operazione in quella che > probabilmente una vera e propria operazione su vasta scala&controffensiva, il 3� Reggimento si riprese&il ponte Great Vasel, un'arteria commerciale vitale,&dopo aver smantellato le difese locali dell'Impero&il 14. Questo libera ufficialmente Randgriz da&la necessit= di sigillarne le pareti.&Invece di assalire la testa di ponte dell'Impero;;
5712;29328;363;;barricade, the militia opted to swim a tank&across the river and attack from the rear, an&unconventional strategy to say the least. The&drawbridge was then opened, dumping the rest&of the defensive force into the drink. The man&behind this bold plan, Welkin Gunther (22), is&none other than the son of EWI hero Belgen&Gunther. This acorn hasn't fallen far at all.;barricata, la milizia ha optato per il bagno con un carro armato&attraverso il fiume e attaccare da dietro, un&strategia non convenzionale per usare un eufemismo. La&il ponte levatoio venne quindi aperto, scaricando il resto&della forza difensiva nel drink. L'uomo&dietro questo audace piano c'> Welkin Gunther (22)&nientemeno che il figlio dell'eroe EWI Belgen&Gunther. Questa ghianda non > caduta molto lontano.;;
5728;29696;355;;On the 20th, the Gallian forces in the north&announced their retreat from the area. Though&no details were given, the Imperial takeover&of Fouzen, keystone among the north Gallian&industrial cities, is likely a chief cause.&The capture of Fouzen, a center for Gallia's&ragnite, steel and oil refineries, struck a&massive blow to the nation's productivity.;Il 20, le forze galliche a nord&hanno annunciato il loro ritiro dalla zona. Sebbene&non sono stati forniti dettagli sull'acquisizione da parte dell'Imperial&di Fouzen, pietra angolare tra i Galli del nord&le citt= industriali sono probabilmente la causa principale.&La cattura di Fouzen, un centro per la Gallia&raffinerie di ragnite, acciaio e petrolio, hanno colpito un&duro colpo alla produttivit= della nazione.;;
5744;30056;205;;Though the meeting among Gallian army leaders,&held the day word of Fouzen's fall arrived,&lasted well into the night, no official word&has yet been issued as to a specific plan for&liberation of the city.;Sebbene l'incontro tra i capi dell'esercito gallico,&tenutosi il giorno in cui arrivo' la notizia della caduta di Fouzen,&> durato fino a notte fonda, nessuna parola ufficiale&non > ancora stato rilasciato un piano specifico per&liberazione della citt=.;;
5760;30268;359;;The militia's 3rd Regiment, partner in our&ongoing war correspondence, was successful in&seizing the Empire's supply base in the Kloden&wildwood despite interference from Empire ace&Gen. Radi Jaeger. This new victory, coming on&the heels of their Vasel win last month that&pushed the invasion back to central Gallia,&has all of Randgriz singing their praises.;Il 3� reggimento della milizia, partner del nostro&corrispondenza di guerra in corso, ebbe successo in&sequestrando la base di rifornimento dell'Impero nel Kloden&Wildwood nonostante l'interferenza dell'asso dell'Impero&Gen. Radi Jaeger. Questa nuova vittoria, in arrivo&i talloni della loro vittoria al Vasel il mese scorso che&respinse l'invasione nella Gallia centrale,&ha fatto si che tutti i Randgriz ne cantassero le lodi.;;
5776;30632;297;;Losing the Kloden base was no doubt a severe&blow to the Imperial force looking to regain&some of that lost ground, which is good news&to Gallians everywhere. It's anyone's guess&where the militia will crop up next, but their&efforts so far make one thing clear: these men&and women mean business.;La perdita della base di Kloden > stata senza dubbio una grave&colpo alla forza imperiale che cerca di riconquistare&parte di quel terreno perso, il che > una buona notizia&ai Galliani ovunque. E' un'ipotesi di chiunque&dove la milizia apparir= dopo, ma la loro&Gli sforzi compiuti finora hanno chiarito una cosa: questi uomini&e le donne fanno sul serio.;;
5792;30936;345;;The government issued a second wave of drafts&among Gallians for the militia on the 8th.&Expected since the Empire's formal declaration&of war last month, this draft was likely made&inevitable by the recent series of losses in&the east and north. The draft will target&males, aged 30 to 45, selected based on&qualifications and their impact upon;Il governo ha emesso una seconda ondata di bozze&tra i Galli per la milizia l'8.&Previsto dalla dichiarazione formale dell'Impero&della guerra il mese scorso, questa bozza > stata probabilmente fatta&inevitabile dalla recente serie di perdite in&l'est e il nord. La bozza avr= come obiettivo&maschi, di et= compresa tra 30 e 45 anni, selezionati in base a&qualifiche e il loro impatto su;;
5808;31288;220;;Gallia's normal function. The militia is also&accepting volunteers from those not included&in the second draft, but many worry about the&economic strain that further losses to the&commerce and industry sector may impose.;La normale funzione della Gallia. La milizia > anche&accettare volontari da coloro che non sono inclusi&nella seconda bozza, ma molti si preoccupano del&tensione economica che comporta ulteriori perdite per l'&il settore del commercio e dell'industria puo' imporre.;;
5824;31516;361;;Central Gallian command reported on the 15th&that the militia had encountered and routed a&contingent of Imperials stationed in Barious,&the culmination of a clandestine investigation&into reported Imperial activity in the area.&The badlands' topography is poorly suited to&combat maneuvers and the region holds little&to no strategic value, making the Empire's;Il comando centrale della Gallia ha riferito il 15&che la milizia aveva incontrato e messo in rotta un&contingente di Imperiali di stanza a Barious,&il culmine di un'indagine clandestina&sulle segnalazioni di attivit= imperiali nella zona.&La topografia delle badlands non > adatta a&manovre di combattimento e la regione detiene poco&senza alcun valore strategico, rendendo l'Impero;;
5840;31884;183;;goal there unclear. One theory suggests that&the desert region is home to an as-yet-unmined&lode, and that Imperial forces were stationed&there for the purpose of ragnite speculation.;obiettivo non > chiaro. Una teoria suggerisce che&la regione desertica ospita un giacimento ancora non sfruttato&lode, e che le forze imperiali erano di stanza&li per fare delle speculazioni sulla ragnite.;;
5856;32072;344;;During a press session on the 10th, Gallian&Prime Minister Borg called for talks with&Federation Ambassador Townshend, slated to&visit Gallia at the end of the month.&In light of the increasingly complex conflict&between the Federation and Empire, however,&many suspect the Federation views this as a&chance to acquire Gallia for its resources.;Nel corso di una conferenza stampa tenutasi il 10, Gallian&Il primo ministro Borg ha chiesto colloqui con&L'ambasciatore della Federazione Townshend, previsto per&visitare la Gallia alla fine del mese.&Alla luce del conflitto sempre piu' complesso&tra la Federazione e l'Impero, tuttavia,&molti sospettano che la Federazione consideri questo come un&possibilit= di acquisire la Gallia per le sue risorse.;;
5872;32424;340;;"This announcement has been met with vehement&opposition from members of the Parliament with&strong ties to the former Imperial cartels.&Ambassador Townshend responded to the invite&in a public address, stating that he ""firmly&believes that joining hands to thwart the&Empire's hubristic ambitions is essential to&assuring peace for Europa.""";"Questo annuncio > stato accolto con veemente&opposizione dei membri del Parlamento con&forti legami con gli ex cartelli imperiali.&L'ambasciatore Townshend ha risposto all'invito&in un discorso pubblico, affermando che ""fermamente&crede che unire le forze per contrastare il&Le ambizioni arroganti dell'Impero sono essenziali per&assicurando la pace per Europa.""";;
5888;32772;353;;Central Gallian command reports that a recent&chance encounter with Maximilian, Imperial&commander of the Gallian invasion, near the&ruins in central Barious ended in the&Empire's defeat and retreat from the badlands.&Speaking with one Gallian soldier who fought&in the desert operation revealed a shocking&eyewitness account of one female soldier among;Il comando centrale di Gallian riferisce che un recente&incontro casuale con Maximilian, Imperiale&comandante dell'invasione gallica, vicino al&le rovine nel centro di Barious terminarono nel&La sconfitta dell'Impero e la ritirata dalle terre desolate.&Parlando con un soldato galliano che ha combattuto&nell'operazione nel deserto > emersa una notizia scioccante&testimonianza oculare di una soldatessa tra;;
5904;33132;364;;the Empire's army batting a tank shell out of&the air by brute force. Army doctors looked&into the possibility of combat stress-induced&hallucination, but several other testimonies&have arisen to corroborate this wild account.&Other reports suggest she resembled one of the&Valkyrur of legend, while the Gallian Army has&issued no official statement on the matter.;l'esercito dell'Impero che spara un proiettile di carro armato&l'aria con la forza bruta. I dottori dell'esercito guardavano&nella possibilit= di combattere lo stress indotto&allucinazione, ma anche altre testimonianze&sono sorti per corroborare questo resoconto bizzarro.&Altri resoconti suggeriscono che assomigliasse a una delle&Valkyrur della leggenda, mentre l'esercito gallico ha&non ha rilasciato alcuna dichiarazione ufficiale in merito.;;
5920;33504;366;;Chief Valence of the Gallian Geological Survey&reported recent discoveries of three new lodes&of ragnite amid the southeastern mountains.&Imperial capture of the key cities in ragnite-&rich northern Gallia has meant a steady drain&on domestic productivity. Paired with a rising&demand for ragnite for military uses, scarcity&of the ore has become a critical problem.;Capo Valence del Gallian Geological Survey&segnalate recenti scoperte di tre nuovi filoni&di ragnite tra le montagne del sud-est.&Cattura imperiale delle citt= chiave in ragnite-&la ricca Gallia settentrionale ha significato un drenaggio costante&sulla produttivit= interna. Abbinato a un aumento&domanda di ragnite per usi militari, scarsit=&del minerale > diventato un problema critico.;;
