180;608;83;;If this gate falls, there's going to be&even more casualties among the townspeople.;Se questo cancello cade, ci sar=&ancora piu' vittime tra gli abitanti della citt=.
196;696;81;;The town watch will defend this gate,&so as many people as possible can get away.  ;La guardia cittadina difender= questa porta,&affinch< quante piu' persone possibile possano andarsene.
212;784;23;;No!&If this keeps up...;NO!&Se continua cosi...
228;812;39;;Rrgh...&This gate can't take much more!;...Ehm...&Questo cancello non puo' sopportare ancora molto!
244;856;86;;The tank should be able to breach that wall.&It may provide us with a shortcut, Welks. ;Il carro armato dovrebbe essere in grado di sfondare quel muro.&Potrebbe fornirci una scorciatoia, Welks.
260;948;55;;All right, let's give it a shot.&Hang in there, Alicia!;Va bene, proviamoci.&Tieni duro, Alicia!
276;1008;36;;Uwaugh!&T-tank! It's a Gallian tank!   ;Uffa!&T-tank! E' un carro armato Gallian!
292;1052;29;;Alicia!&I'm sorry we're late!  ;Ciao Alicia!&Mi dispiace per il ritardo!
308;1088;26;;Welkin?!&You have a tank?! ;Cielo?!&Hai un carro armato?!
324;1120;60;;We can talk later.&Right now we need to stop those soldiers!   ;Ne riparleremo piu' tardi.&Adesso dobbiamo fermare quei soldati!
340;1188;26;;Enemy tank sighted, Welks. ;Carro armato nemico avvistato, Welks.
356;1220;60;;Switching to anti-tank combat.&Armor-piercing shells loaded.   ;Passando al combattimento anticarro.&Caricati proiettili perforanti.
372;1288;33;;All right, let's go take it down!  ;Bene, andiamo a smontarlo!
388;1328;34;;Yes! We stopped it!&Nice work, Is! ;Si! L'abbiamo fermato!&Ottimo lavoro, Is!
404;1368;36;;Woo hoo!&Now you're MY hero, Welkin!   ;Evviva!&Adesso sei il MIO eroe, Welkin!
420;1412;79;;The Imperials are running off for now.&Looks like we bought some time at least.;Per ora gli Imperiali se ne vanno.&Sembra che almeno abbiamo guadagnato un po' di tempo.
436;1496;43;;Welks! Welks! It's a boy!&Martha had a boy!;Welks! Welks! E' un maschio!&Martha ha avuto un maschio!
452;1544;33;;Sh-She gave birth in Dad's tank?!  ;Ha partorito nella vasca di pap=?!
468;1584;63;;Yes, and without complications.&They're both perfectly healthy.;Si, e senza complicazioni.&Sono entrambi perfettamente sani.
484;1652;70;;Good... That's fantastic!&Now let's stay sharp as we head out of town. ;Bene... Fantastico!&Ora, mentre usciamo dalla citt=, cerchiamo di essere vigili.
500;1728;602;; &               About Tanks& &Tanks possess firepower and endurance&far beyond that of foot soldiers.& &They are able to deflect nearly all&gunfire from enemy foot soldiers.& &This makes them a solid wall for your&own ground units to hide behind.& &Unlike ground units, however, tanks&do not recover a portion of their lost&HP each turn.&Tanks also consume two CP when selected&in Command Mode.& &Relying too heavily on tanks in battle&will quickly lead to a fatal shortage&of CP.&Additionally, tanks require AP to turn,&so take care to plan ahead which direction&you'd like to face at the turn's end. ;&Informazioni sui carri armati&&I carri armati possiedono potenza di fuoco e resistenza&ben oltre quello dei soldati di fanteria.&&Sono in grado di deviare quasi tutti&spari dei soldati nemici a piedi.&&Questo li rende un muro solido per il tuo&proprie unit= di terra dietro cui nascondersi.&&A differenza delle unit= terrestri, tuttavia, i carri armati&non recuperare una parte di cio' che hanno perso&HP a ogni turno.&I carri armati consumano anche due CP quando vengono selezionati&in modalit= comando.&&Affidarsi troppo ai carri armati in battaglia&porter= rapidamente a una carenza fatale&del CP.&Inoltre, i carri armati necessitano di AP per girare,&quindi fai attenzione a pianificare in anticipo la direzione&che vorresti affrontare alla fine del turno.
516;2336;15;;About Tanks' HP;Informazioni sugli HP dei carri armati
532;2356;441;;Tanks have two separate HP totals:&Body HP (BHP) and Tread HP (THP).& &Attacks to the tank's body and main cannon&will reduce BHP, while blows to the treads&reduce THP.&If BHP reaches zero, the tank is destroyed.&If THP reaches zero, AP is drastically cut.& &It is easier to deal damage to the treads&than to the body, even with grenades.& &Halting a tank before taking it out at&your leisure may be a strategy that's&both safe and sensible.  ;I carri armati hanno due totali HP separati:&Potenza della carrozzeria (BHP) e potenza del battistrada (THP).&&Attacchi al corpo del carro armato e al cannone principale&ridurr= i BHP, mentre i colpi ai battistrada&ridurre il THP.&Se la potenza raggiunge zero, il serbatoio viene distrutto.&Se il THP raggiunge lo zero, l'AP viene drasticamente ridotto.&&E' piu' facile danneggiare i battistrada&che al corpo, anche con le granate.&&Fermare un carro armato prima di portarlo fuori a&il tuo tempo libero potrebbe essere una strategia che >&sia sicuro che sensato.
548;2804;0;;The glowing blue radiator plate at the&tank's rear is its weak point, where even&standard bullets can do reasonable damage.&Try to get behind enemy tanks for a chance&to take them down while being careful not&to expose your own rear to hostile fire.  ;La piastra del radiatore blu brillante al&il retro del carro armato > il suo punto debole, dove anche&i proiettili standard possono causare danni ragionevoli.&Prova a metterti dietro i carri armati nemici per avere una possibilit=&per abbatterli facendo attenzione a non&per esporre le proprie spalle al fuoco nemico.
564;3060;512;; &       About Attacking with a Tank& & &Tanks have three major means of attack.& & - Anti-armor shells& - Explosive mortar rounds& - Mounted machine gun&Anti-armor shells are effective against&enemies covered in hard armor, such as&tanks.&Explosive mortars will hit a broad area&with a ragnite blast ideal against ground&units.&Mortars travel along an arc: aim for the&center of multiple foes for major results,&but be aware that ammunition is limited.&The machine gun is best suited to striking&enemies that are too close for the mortar,&and is used to intercept incoming enemies.&Press the   button to switch weapons to&meet the needs of each situation.& ;&Informazioni sull'attacco con un carro armato&&&I carri armati hanno tre principali mezzi di attacco.&&- Proiettili anticarro&- Colpi di mortaio esplosivi&- Mitragliatrice montata&I proiettili anticarro sono efficaci contro&nemici ricoperti da armature dure, come&carri armati.&I mortai esplosivi colpiranno un'ampia area&con un'esplosione di ragnite ideale contro il terreno&unit=.&I mortai viaggiano lungo un arco: mirano al&centro di molteplici nemici per risultati importanti,&ma tieni presente che le munizioni sono limitate.&La mitragliatrice > piu' adatta a colpire&nemici troppo vicini per il mortaio,&e viene utilizzato per intercettare i nemici in arrivo.&Premi il pulsante   per cambiare arma&soddisfare le esigenze di ogni situazione.&
580;3724;689;; &     About Sandbags and Hand Grenades& &By moving behind sandbags and selecting&Crouch, a unit's defenses are maximized&and extra damage for headshots is negated.&When focusing on defense or ending one's&turn, it's always best to hide this way.& &Contrarily, this means that enemies hiding&behind cover are well protected and more&difficult to defeat as well.&This is why the hand grenade is used,&its explosive power can destroy sandbags.& &Press the   button (the weapon toggle&button) to cycle among your options to&hand grenades.&(In this battle, Alicia possesses some.)& & &Grenades are limited in number, so use&them wisely. Each player phase, units&will recover one hand grenade.   þ   &              About Ragnaid& &A small amount of damage is healed at the&start of each player phase.& &Sometimes a unit that has suffered heavy&damage needs help to arrive faster,&they need Ragnaid.&Yet another product of ragnite ore,&Ragnaid combines healing and antibiotic&properties into a single medical package.&Select it with the   button,&then press the R1 button and select&a target.&Place the crosshairs on a nearby ally to&heal them, or place them on no one to&use this handy item to heal yourself. ;&Informazioni sui sacchi di sabbia e sulle granate a mano&&Muovendosi dietro sacchi di sabbia e selezionando&Accovacciati, le difese di un'unit= sono massimizzate&e i danni extra per i colpi alla testa vengono annullati.&Quando ci si concentra sulla difesa o sulla conclusione di un&a sua volta, > sempre meglio nascondersi in questo modo.&&Al contrario, cio' significa che i nemici si nascondono&dietro la copertura sono ben protetti e piu'&anche difficile da sconfiggere.&Ecco perch< viene utilizzata la granata a mano,&la sua potenza esplosiva puo' distruggere i sacchi di sabbia.&&Premere il pulsante   (il pulsante di attivazione/disattivazione dell'arma)&pulsante) per scorrere tra le opzioni&bombe a mano.&(In questa battaglia, Alicia ne possiede alcuni.)&&&Le granate sono limitate in numero, quindi usa&saggiamente. Ogni fase del giocatore, le unit=&recuperer= una granata a mano. þ&Informazioni su Ragnaid&&Una piccola quantit= di danno viene guarita al&inizio di ogni fase del giocatore.&&A volte un'unit= che ha sofferto pesantemente&il danno ha bisogno di aiuto per arrivare piu' velocemente,&hanno bisogno di Ragnaid.&Un altro prodotto del minerale di ragnite,&Ragnaid combina guarigione e antibiotico&propriet= in un unico pacchetto medico.&Selezionarlo con il tasto  ,&quindi premere il tasto R1 e selezionare&un bersaglio.&Posiziona il mirino su un alleato vicino per&curarli o non affidarli a nessuno&Usa questo utile oggetto per curarti.
596;4420;510;; &              About Ragnaid& &A small amount of damage is healed at the&start of each player phase.& &Sometimes a unit that has suffered heavy&damage needs help to arrive faster,&they need Ragnaid.&Yet another product of ragnite ore,&Ragnaid combines healing and antibiotic&properties into a single medical package.&Select it with the   button,&then press the R1 button and select&a target.&Place the crosshairs on a nearby ally to&heal them, or place them on no one to&use this handy item to heal yourself. ;&Informazioni su Ragnaid&&Una piccola quantit= di danno viene guarita al&inizio di ogni fase del giocatore.&&A volte un'unit= che ha sofferto pesantemente&il danno ha bisogno di aiuto per arrivare piu' velocemente,&hanno bisogno di Ragnaid.&Un altro prodotto del minerale di ragnite,&Ragnaid combina guarigione e antibiotico&propriet= in un unico pacchetto medico.&Selezionarlo con il tasto  ,&quindi premere il tasto R1 e selezionare&un bersaglio.&Posiziona il mirino su un alleato vicino per&curarli o non affidarli a nessuno&Usa questo utile oggetto per curarti.
